"","Country","Year","Gas","Unit","EU","Emissions_tot","rank","Sector","Emissions","Percentage","tot"
"4826","Poland",1856,"CO2","MtCO₂e",1,6.36,6,"Industrial Processes and Product Use",0.27,4.2,100
"4827","Poland",1856,"CO2","MtCO₂e",1,6.36,6,"Waste",0.01,0.2,100
"4828","Poland",1857,"CO2","MtCO₂e",1,6.76,6,"Total excluding LULUCF",6.76,100,100
"4829","Poland",1857,"CO2","MtCO₂e",1,6.76,6,"Agriculture",0.07,1,100
"4830","Poland",1857,"CO2","MtCO₂e",1,6.76,6,"Energy",6.4,94.7,100
"4831","Poland",1857,"CO2","MtCO₂e",1,6.76,6,"Industrial Processes and Product Use",0.29,4.3,100
"4832","Poland",1857,"CO2","MtCO₂e",1,6.76,6,"Waste",0.01,0.1,100
"4833","Poland",1858,"CO2","MtCO₂e",1,7.76,6,"Industrial Processes and Product Use",0.33,4.3,100
"4834","Poland",1858,"CO2","MtCO₂e",1,7.76,6,"Total excluding LULUCF",7.76,100,100
"4835","Poland",1858,"CO2","MtCO₂e",1,7.76,6,"Agriculture",0.08,1,100
"4836","Poland",1858,"CO2","MtCO₂e",1,7.76,6,"Waste",0.01,0.1,100
"4837","Poland",1858,"CO2","MtCO₂e",1,7.76,6,"Energy",7.34,94.6,100
"4838","Poland",1859,"CO2","MtCO₂e",1,7.16,6,"Industrial Processes and Product Use",0.3,4.2,100
"4839","Poland",1859,"CO2","MtCO₂e",1,7.16,6,"Agriculture",0.07,1,100
"4840","Poland",1859,"CO2","MtCO₂e",1,7.16,6,"Waste",0.01,0.1,100
"4841","Poland",1859,"CO2","MtCO₂e",1,7.16,6,"Total excluding LULUCF",7.16,100,100
"4842","Poland",1859,"CO2","MtCO₂e",1,7.16,6,"Energy",6.77,94.6,100
"4843","Poland",1860,"CO2","MtCO₂e",1,7.54,6,"Waste",0.01,0.1,100
"4844","Poland",1860,"CO2","MtCO₂e",1,7.54,6,"Industrial Processes and Product Use",0.32,4.2,100
"4845","Poland",1860,"CO2","MtCO₂e",1,7.54,6,"Total excluding LULUCF",7.54,100,100
"4846","Poland",1860,"CO2","MtCO₂e",1,7.54,6,"Energy",7.13,94.6,100
"4847","Poland",1860,"CO2","MtCO₂e",1,7.54,6,"Agriculture",0.08,1.1,100
"4848","Poland",1861,"CO2","MtCO₂e",1,7.72,6,"Total excluding LULUCF",7.72,100,100
"4849","Poland",1861,"CO2","MtCO₂e",1,7.72,6,"Waste",0.01,0.1,100
"4850","Poland",1861,"CO2","MtCO₂e",1,7.72,6,"Energy",7.3,94.6,100
"4851","Poland",1861,"CO2","MtCO₂e",1,7.72,6,"Industrial Processes and Product Use",0.33,4.3,100
"4852","Poland",1861,"CO2","MtCO₂e",1,7.72,6,"Agriculture",0.08,1,100
"4853","Poland",1862,"CO2","MtCO₂e",1,8.87,6,"Waste",0.01,0.1,100
"4854","Poland",1862,"CO2","MtCO₂e",1,8.87,6,"Agriculture",0.09,1,100
"4855","Poland",1862,"CO2","MtCO₂e",1,8.87,6,"Energy",8.39,94.6,100
"4856","Poland",1862,"CO2","MtCO₂e",1,8.87,6,"Industrial Processes and Product Use",0.37,4.2,100
"4857","Poland",1862,"CO2","MtCO₂e",1,8.87,6,"Total excluding LULUCF",8.87,100,100
"4858","Poland",1863,"CO2","MtCO₂e",1,10.1,6,"Energy",9.58,94.9,100
"4859","Poland",1863,"CO2","MtCO₂e",1,10.1,6,"Industrial Processes and Product Use",0.43,4.3,100
"4860","Poland",1863,"CO2","MtCO₂e",1,10.1,6,"Total excluding LULUCF",10.1,100,100
"4861","Poland",1863,"CO2","MtCO₂e",1,10.1,6,"Waste",0.02,0.2,100
"4862","Poland",1863,"CO2","MtCO₂e",1,10.1,6,"Agriculture",0.11,1.1,100
"4863","Poland",1864,"CO2","MtCO₂e",1,11.3,6,"Energy",10.7,94.7,100
"4864","Poland",1864,"CO2","MtCO₂e",1,11.3,6,"Total excluding LULUCF",11.3,100,100
"4865","Poland",1864,"CO2","MtCO₂e",1,11.3,6,"Industrial Processes and Product Use",0.48,4.2,100
"4866","Poland",1864,"CO2","MtCO₂e",1,11.3,6,"Waste",0.02,0.2,100
"4867","Poland",1864,"CO2","MtCO₂e",1,11.3,6,"Agriculture",0.12,1.1,100
"4868","Poland",1865,"CO2","MtCO₂e",1,12.5,6,"Industrial Processes and Product Use",0.53,4.2,100
"4869","Poland",1865,"CO2","MtCO₂e",1,12.5,6,"Agriculture",0.13,1,100
"4870","Poland",1865,"CO2","MtCO₂e",1,12.5,6,"Waste",0.02,0.2,100
"4871","Poland",1865,"CO2","MtCO₂e",1,12.5,6,"Total excluding LULUCF",12.5,100,100
"4872","Poland",1865,"CO2","MtCO₂e",1,12.5,6,"Energy",11.8,94.4,100
"4873","Poland",1866,"CO2","MtCO₂e",1,12.2,6,"Waste",0.02,0.2,101
"4874","Poland",1866,"CO2","MtCO₂e",1,12.2,6,"Energy",11.6,95.1,101
"4875","Poland",1866,"CO2","MtCO₂e",1,12.2,6,"Total excluding LULUCF",12.2,100,101
"4876","Poland",1866,"CO2","MtCO₂e",1,12.2,6,"Agriculture",0.13,1.1,101
"4877","Poland",1866,"CO2","MtCO₂e",1,12.2,6,"Industrial Processes and Product Use",0.52,4.3,101
"4878","Poland",1867,"CO2","MtCO₂e",1,13.4,6,"Industrial Processes and Product Use",0.56,4.2,100
"4879","Poland",1867,"CO2","MtCO₂e",1,13.4,6,"Waste",0.02,0.1,100
"4880","Poland",1867,"CO2","MtCO₂e",1,13.4,6,"Agriculture",0.14,1,100
"4881","Poland",1867,"CO2","MtCO₂e",1,13.4,6,"Total excluding LULUCF",13.4,100,100
"4882","Poland",1867,"CO2","MtCO₂e",1,13.4,6,"Energy",12.7,94.8,100
"4883","Poland",1868,"CO2","MtCO₂e",1,15.2,6,"Energy",14.4,94.7,100
"4884","Poland",1868,"CO2","MtCO₂e",1,15.2,6,"Industrial Processes and Product Use",0.64,4.2,100
"4885","Poland",1868,"CO2","MtCO₂e",1,15.2,6,"Waste",0.03,0.2,100
"4886","Poland",1868,"CO2","MtCO₂e",1,15.2,6,"Total excluding LULUCF",15.2,100,100
"4887","Poland",1868,"CO2","MtCO₂e",1,15.2,6,"Agriculture",0.16,1.1,100
"4888","Poland",1869,"CO2","MtCO₂e",1,15.7,6,"Agriculture",0.16,1,100
"4889","Poland",1869,"CO2","MtCO₂e",1,15.7,6,"Industrial Processes and Product Use",0.66,4.2,100
"4890","Poland",1869,"CO2","MtCO₂e",1,15.7,6,"Waste",0.03,0.2,100
"4891","Poland",1869,"CO2","MtCO₂e",1,15.7,6,"Total excluding LULUCF",15.7,100,100
"4892","Poland",1869,"CO2","MtCO₂e",1,15.7,6,"Energy",14.9,94.9,100
"4893","Poland",1870,"CO2","MtCO₂e",1,16.8,6,"Industrial Processes and Product Use",0.71,4.2,100
"4894","Poland",1870,"CO2","MtCO₂e",1,16.8,6,"Energy",15.9,94.6,100
"4895","Poland",1870,"CO2","MtCO₂e",1,16.8,6,"Total excluding LULUCF",16.8,100,100
"4896","Poland",1870,"CO2","MtCO₂e",1,16.8,6,"Waste",0.03,0.2,100
"4897","Poland",1870,"CO2","MtCO₂e",1,16.8,6,"Agriculture",0.17,1,100
"4898","Poland",1871,"CO2","MtCO₂e",1,19.1,6,"Energy",18.1,94.8,100
"4899","Poland",1871,"CO2","MtCO₂e",1,19.1,6,"Waste",0.03,0.2,100
"4900","Poland",1871,"CO2","MtCO₂e",1,19.1,6,"Total excluding LULUCF",19.1,100,100
"4901","Poland",1871,"CO2","MtCO₂e",1,19.1,6,"Industrial Processes and Product Use",0.8,4.2,100
"4902","Poland",1871,"CO2","MtCO₂e",1,19.1,6,"Agriculture",0.2,1,100
"4903","Poland",1872,"CO2","MtCO₂e",1,20.8,6,"Waste",0.03,0.1,100
"4904","Poland",1872,"CO2","MtCO₂e",1,20.8,6,"Energy",19.7,94.7,100
"4905","Poland",1872,"CO2","MtCO₂e",1,20.8,6,"Industrial Processes and Product Use",0.88,4.2,100
"4906","Poland",1872,"CO2","MtCO₂e",1,20.8,6,"Agriculture",0.22,1.1,100
"4907","Poland",1872,"CO2","MtCO₂e",1,20.8,6,"Total excluding LULUCF",20.8,100,100
"4908","Poland",1873,"CO2","MtCO₂e",1,22.5,6,"Waste",0.04,0.2,100
"4909","Poland",1873,"CO2","MtCO₂e",1,22.5,6,"Industrial Processes and Product Use",0.95,4.2,100
"4910","Poland",1873,"CO2","MtCO₂e",1,22.5,6,"Agriculture",0.23,1,100
"4911","Poland",1873,"CO2","MtCO₂e",1,22.5,6,"Energy",21.3,94.7,100
"4912","Poland",1873,"CO2","MtCO₂e",1,22.5,6,"Total excluding LULUCF",22.5,100,100
"4913","Poland",1874,"CO2","MtCO₂e",1,24.7,6,"Energy",23.3,94.3,100
"4914","Poland",1874,"CO2","MtCO₂e",1,24.7,6,"Agriculture",0.26,1.1,100
"4915","Poland",1874,"CO2","MtCO₂e",1,24.7,6,"Total excluding LULUCF",24.7,100,100
"4916","Poland",1874,"CO2","MtCO₂e",1,24.7,6,"Industrial Processes and Product Use",1.04,4.2,100
"4917","Poland",1874,"CO2","MtCO₂e",1,24.7,6,"Waste",0.04,0.2,100
"4918","Poland",1875,"CO2","MtCO₂e",1,24.2,6,"Energy",22.9,94.6,100
"4919","Poland",1875,"CO2","MtCO₂e",1,24.2,6,"Industrial Processes and Product Use",1.02,4.2,100
"4920","Poland",1875,"CO2","MtCO₂e",1,24.2,6,"Agriculture",0.25,1,100
"4921","Poland",1875,"CO2","MtCO₂e",1,24.2,6,"Waste",0.04,0.2,100
"4922","Poland",1875,"CO2","MtCO₂e",1,24.2,6,"Total excluding LULUCF",24.2,100,100
"4923","Poland",1876,"CO2","MtCO₂e",1,24.8,6,"Agriculture",0.26,1,100
"4924","Poland",1876,"CO2","MtCO₂e",1,24.8,6,"Energy",23.4,94.4,100
"4925","Poland",1876,"CO2","MtCO₂e",1,24.8,6,"Waste",0.04,0.2,100
"4926","Poland",1876,"CO2","MtCO₂e",1,24.8,6,"Industrial Processes and Product Use",1.04,4.2,100
"4927","Poland",1876,"CO2","MtCO₂e",1,24.8,6,"Total excluding LULUCF",24.8,100,100
"4928","Poland",1877,"CO2","MtCO₂e",1,23.3,6,"Agriculture",0.24,1,100
"4929","Poland",1877,"CO2","MtCO₂e",1,23.3,6,"Waste",0.04,0.2,100
"4930","Poland",1877,"CO2","MtCO₂e",1,23.3,6,"Industrial Processes and Product Use",0.98,4.2,100
"4931","Poland",1877,"CO2","MtCO₂e",1,23.3,6,"Total excluding LULUCF",23.3,100,100
"4932","Poland",1877,"CO2","MtCO₂e",1,23.3,6,"Energy",22,94.4,100
"4933","Poland",1878,"CO2","MtCO₂e",1,24.5,6,"Agriculture",0.25,1,100
"4934","Poland",1878,"CO2","MtCO₂e",1,24.5,6,"Waste",0.04,0.2,100
"4935","Poland",1878,"CO2","MtCO₂e",1,24.5,6,"Energy",23.2,94.7,100
"4936","Poland",1878,"CO2","MtCO₂e",1,24.5,6,"Industrial Processes and Product Use",1.03,4.2,100
"4937","Poland",1878,"CO2","MtCO₂e",1,24.5,6,"Total excluding LULUCF",24.5,100,100
"4938","Poland",1879,"CO2","MtCO₂e",1,26.7,6,"Waste",0.04,0.1,100
"4939","Poland",1879,"CO2","MtCO₂e",1,26.7,6,"Energy",25.2,94.4,100
"4940","Poland",1879,"CO2","MtCO₂e",1,26.7,6,"Industrial Processes and Product Use",1.12,4.2,100
"4941","Poland",1879,"CO2","MtCO₂e",1,26.7,6,"Agriculture",0.28,1,100
"4942","Poland",1879,"CO2","MtCO₂e",1,26.7,6,"Total excluding LULUCF",26.7,100,100
"4943","Poland",1880,"CO2","MtCO₂e",1,26.5,6,"Energy",25.1,94.7,100
"4944","Poland",1880,"CO2","MtCO₂e",1,26.5,6,"Agriculture",0.28,1.1,100
"4945","Poland",1880,"CO2","MtCO₂e",1,26.5,6,"Industrial Processes and Product Use",1.12,4.2,100
"4946","Poland",1880,"CO2","MtCO₂e",1,26.5,6,"Waste",0.04,0.2,100
"4947","Poland",1880,"CO2","MtCO₂e",1,26.5,6,"Total excluding LULUCF",26.5,100,100
"4948","Poland",1881,"CO2","MtCO₂e",1,26.4,6,"Waste",0.04,0.2,100
"4949","Poland",1881,"CO2","MtCO₂e",1,26.4,6,"Total excluding LULUCF",26.4,100,100
"4950","Poland",1881,"CO2","MtCO₂e",1,26.4,6,"Energy",25,94.7,100
"4951","Poland",1881,"CO2","MtCO₂e",1,26.4,6,"Industrial Processes and Product Use",1.11,4.2,100
"4952","Poland",1881,"CO2","MtCO₂e",1,26.4,6,"Agriculture",0.27,1,100
"4953","Poland",1882,"CO2","MtCO₂e",1,27.4,6,"Agriculture",0.28,1,100
"4954","Poland",1882,"CO2","MtCO₂e",1,27.4,6,"Total excluding LULUCF",27.4,100,100
"4955","Poland",1882,"CO2","MtCO₂e",1,27.4,6,"Waste",0.05,0.2,100
"4956","Poland",1882,"CO2","MtCO₂e",1,27.4,6,"Industrial Processes and Product Use",1.16,4.2,100
"4957","Poland",1882,"CO2","MtCO₂e",1,27.4,6,"Energy",26,94.9,100
"4958","Poland",1883,"CO2","MtCO₂e",1,30.1,6,"Energy",28.5,94.7,100
"4959","Poland",1883,"CO2","MtCO₂e",1,30.1,6,"Waste",0.05,0.2,100
"4960","Poland",1883,"CO2","MtCO₂e",1,30.1,6,"Total excluding LULUCF",30.1,100,100
"4961","Poland",1883,"CO2","MtCO₂e",1,30.1,6,"Agriculture",0.31,1,100
"4962","Poland",1883,"CO2","MtCO₂e",1,30.1,6,"Industrial Processes and Product Use",1.27,4.2,100
"4963","Poland",1884,"CO2","MtCO₂e",1,31.4,6,"Industrial Processes and Product Use",1.32,4.2,100
"4964","Poland",1884,"CO2","MtCO₂e",1,31.4,6,"Waste",0.05,0.2,100
"4965","Poland",1884,"CO2","MtCO₂e",1,31.4,6,"Agriculture",0.33,1.1,100
"4966","Poland",1884,"CO2","MtCO₂e",1,31.4,6,"Total excluding LULUCF",31.4,100,100
"4967","Poland",1884,"CO2","MtCO₂e",1,31.4,6,"Energy",29.7,94.6,100
"4968","Poland",1885,"CO2","MtCO₂e",1,32.8,6,"Agriculture",0.34,1,100
"4969","Poland",1885,"CO2","MtCO₂e",1,32.8,6,"Total excluding LULUCF",32.8,100,100
"4970","Poland",1885,"CO2","MtCO₂e",1,32.8,6,"Energy",31,94.5,100
"4971","Poland",1885,"CO2","MtCO₂e",1,32.8,6,"Waste",0.06,0.2,100
"4972","Poland",1885,"CO2","MtCO₂e",1,32.8,6,"Industrial Processes and Product Use",1.38,4.2,100
"4973","Poland",1886,"CO2","MtCO₂e",1,33.7,6,"Total excluding LULUCF",33.7,100,100
"4974","Poland",1886,"CO2","MtCO₂e",1,33.7,6,"Energy",31.8,94.4,100
"4975","Poland",1886,"CO2","MtCO₂e",1,33.7,6,"Industrial Processes and Product Use",1.42,4.2,100
"4976","Poland",1886,"CO2","MtCO₂e",1,33.7,6,"Agriculture",0.35,1,100
"4977","Poland",1886,"CO2","MtCO₂e",1,33.7,6,"Waste",0.06,0.2,100
"4978","Poland",1887,"CO2","MtCO₂e",1,33.9,6,"Energy",32.1,94.7,100
"4979","Poland",1887,"CO2","MtCO₂e",1,33.9,6,"Industrial Processes and Product Use",1.43,4.2,100
"4980","Poland",1887,"CO2","MtCO₂e",1,33.9,6,"Agriculture",0.35,1,100
"4981","Poland",1887,"CO2","MtCO₂e",1,33.9,6,"Waste",0.06,0.2,100
"4982","Poland",1887,"CO2","MtCO₂e",1,33.9,6,"Total excluding LULUCF",33.9,100,100
"4983","Poland",1888,"CO2","MtCO₂e",1,37.8,6,"Waste",0.06,0.2,100
"4984","Poland",1888,"CO2","MtCO₂e",1,37.8,6,"Total excluding LULUCF",37.8,100,100
"4985","Poland",1888,"CO2","MtCO₂e",1,37.8,6,"Industrial Processes and Product Use",1.59,4.2,100
"4986","Poland",1888,"CO2","MtCO₂e",1,37.8,6,"Energy",35.7,94.4,100
"4987","Poland",1888,"CO2","MtCO₂e",1,37.8,6,"Agriculture",0.39,1,100
"4988","Poland",1889,"CO2","MtCO₂e",1,40.8,5,"Energy",38.6,94.6,100
"4989","Poland",1889,"CO2","MtCO₂e",1,40.8,5,"Total excluding LULUCF",40.8,100,100
"4990","Poland",1889,"CO2","MtCO₂e",1,40.8,5,"Industrial Processes and Product Use",1.72,4.2,100
"4991","Poland",1889,"CO2","MtCO₂e",1,40.8,5,"Waste",0.07,0.2,100
"4992","Poland",1889,"CO2","MtCO₂e",1,40.8,5,"Agriculture",0.42,1,100
"4993","Poland",1890,"CO2","MtCO₂e",1,42,5,"Industrial Processes and Product Use",1.58,3.8,100
"4994","Poland",1890,"CO2","MtCO₂e",1,42,5,"Energy",39.9,95,100
"4995","Poland",1890,"CO2","MtCO₂e",1,42,5,"Agriculture",0.44,1,100
"4996","Poland",1890,"CO2","MtCO₂e",1,42,5,"Waste",0.07,0.2,100
"4997","Poland",1890,"CO2","MtCO₂e",1,42,5,"Total excluding LULUCF",42,100,100
"4998","Poland",1891,"CO2","MtCO₂e",1,45.3,5,"Waste",0.08,0.2,100
"4999","Poland",1891,"CO2","MtCO₂e",1,45.3,5,"Total excluding LULUCF",45.3,100,100
"5000","Poland",1891,"CO2","MtCO₂e",1,45.3,5,"Agriculture",0.47,1,100
"5001","Poland",1891,"CO2","MtCO₂e",1,45.3,5,"Energy",43.2,95.4,100
"5002","Poland",1891,"CO2","MtCO₂e",1,45.3,5,"Industrial Processes and Product Use",1.58,3.5,100
"5003","Poland",1892,"CO2","MtCO₂e",1,43.2,5,"Agriculture",0.45,1,100
"5004","Poland",1892,"CO2","MtCO₂e",1,43.2,5,"Waste",0.07,0.2,100
"5005","Poland",1892,"CO2","MtCO₂e",1,43.2,5,"Total excluding LULUCF",43.2,100,100
"5006","Poland",1892,"CO2","MtCO₂e",1,43.2,5,"Energy",41.1,95.1,100
"5007","Poland",1892,"CO2","MtCO₂e",1,43.2,5,"Industrial Processes and Product Use",1.59,3.7,100
"5008","Poland",1893,"CO2","MtCO₂e",1,45.3,5,"Waste",0.08,0.2,100
"5009","Poland",1893,"CO2","MtCO₂e",1,45.3,5,"Energy",43.2,95.4,100
"5010","Poland",1893,"CO2","MtCO₂e",1,45.3,5,"Agriculture",0.47,1,100
"5011","Poland",1893,"CO2","MtCO₂e",1,45.3,5,"Total excluding LULUCF",45.3,100,100
"5012","Poland",1893,"CO2","MtCO₂e",1,45.3,5,"Industrial Processes and Product Use",1.59,3.5,100
"5013","Poland",1894,"CO2","MtCO₂e",1,46.1,5,"Agriculture",0.48,1,100
"5014","Poland",1894,"CO2","MtCO₂e",1,46.1,5,"Energy",43.9,95.2,100
"5015","Poland",1894,"CO2","MtCO₂e",1,46.1,5,"Waste",0.08,0.2,100
"5016","Poland",1894,"CO2","MtCO₂e",1,46.1,5,"Industrial Processes and Product Use",1.59,3.4,100
"5017","Poland",1894,"CO2","MtCO₂e",1,46.1,5,"Total excluding LULUCF",46.1,100,100
"5018","Poland",1895,"CO2","MtCO₂e",1,48.9,5,"Agriculture",0.51,1,100
"5019","Poland",1895,"CO2","MtCO₂e",1,48.9,5,"Industrial Processes and Product Use",1.59,3.3,100
"5020","Poland",1895,"CO2","MtCO₂e",1,48.9,5,"Total excluding LULUCF",48.9,100,100
"5021","Poland",1895,"CO2","MtCO₂e",1,48.9,5,"Waste",0.08,0.2,100
"5022","Poland",1895,"CO2","MtCO₂e",1,48.9,5,"Energy",46.7,95.5,100
"5023","Poland",1896,"CO2","MtCO₂e",1,52.5,5,"Agriculture",0.55,1,100
"5024","Poland",1896,"CO2","MtCO₂e",1,52.5,5,"Energy",50.2,95.6,100
"5025","Poland",1896,"CO2","MtCO₂e",1,52.5,5,"Total excluding LULUCF",52.5,100,100
"5026","Poland",1896,"CO2","MtCO₂e",1,52.5,5,"Industrial Processes and Product Use",1.59,3,100
"5027","Poland",1896,"CO2","MtCO₂e",1,52.5,5,"Waste",0.09,0.2,100
"5028","Poland",1897,"CO2","MtCO₂e",1,54.8,5,"Total excluding LULUCF",54.8,100,100
"5029","Poland",1897,"CO2","MtCO₂e",1,54.8,5,"Agriculture",0.58,1.1,100
"5030","Poland",1897,"CO2","MtCO₂e",1,54.8,5,"Energy",52.5,95.8,100
"5031","Poland",1897,"CO2","MtCO₂e",1,54.8,5,"Industrial Processes and Product Use",1.59,2.9,100
"5032","Poland",1897,"CO2","MtCO₂e",1,54.8,5,"Waste",0.09,0.2,100
"5033","Poland",1898,"CO2","MtCO₂e",1,59.4,5,"Energy",57,96,100
"5034","Poland",1898,"CO2","MtCO₂e",1,59.4,5,"Waste",0.1,0.2,100
"5035","Poland",1898,"CO2","MtCO₂e",1,59.4,5,"Agriculture",0.62,1,100
"5036","Poland",1898,"CO2","MtCO₂e",1,59.4,5,"Industrial Processes and Product Use",1.59,2.7,100
"5037","Poland",1898,"CO2","MtCO₂e",1,59.4,5,"Total excluding LULUCF",59.4,100,100
"5038","Poland",1899,"CO2","MtCO₂e",1,61.4,5,"Total excluding LULUCF",61.4,100,100
"5039","Poland",1899,"CO2","MtCO₂e",1,61.4,5,"Agriculture",0.65,1.1,100
"5040","Poland",1899,"CO2","MtCO₂e",1,61.4,5,"Energy",59,96.1,100
"5041","Poland",1899,"CO2","MtCO₂e",1,61.4,5,"Waste",0.11,0.2,100
"5042","Poland",1899,"CO2","MtCO₂e",1,61.4,5,"Industrial Processes and Product Use",1.6,2.6,100
"5043","Poland",1900,"CO2","MtCO₂e",1,62.7,5,"Total excluding LULUCF",62.7,100,100
"5044","Poland",1900,"CO2","MtCO₂e",1,62.7,5,"Waste",0.11,0.2,100
"5045","Poland",1900,"CO2","MtCO₂e",1,62.7,5,"Industrial Processes and Product Use",1.6,2.6,100
"5046","Poland",1900,"CO2","MtCO₂e",1,62.7,5,"Energy",60.4,96.3,100
"5047","Poland",1900,"CO2","MtCO₂e",1,62.7,5,"Agriculture",0.66,1.1,100
"5048","Poland",1901,"CO2","MtCO₂e",1,66.2,5,"Energy",63.8,96.4,100
"5049","Poland",1901,"CO2","MtCO₂e",1,66.2,5,"Waste",0.11,0.2,100
"5050","Poland",1901,"CO2","MtCO₂e",1,66.2,5,"Agriculture",0.7,1.1,100
"5051","Poland",1901,"CO2","MtCO₂e",1,66.2,5,"Industrial Processes and Product Use",1.6,2.4,100
"5052","Poland",1901,"CO2","MtCO₂e",1,66.2,5,"Total excluding LULUCF",66.2,100,100
"5053","Poland",1902,"CO2","MtCO₂e",1,64.9,5,"Agriculture",0.68,1,100
"5054","Poland",1902,"CO2","MtCO₂e",1,64.9,5,"Industrial Processes and Product Use",1.6,2.5,100
"5055","Poland",1902,"CO2","MtCO₂e",1,64.9,5,"Total excluding LULUCF",64.9,100,100
"5056","Poland",1902,"CO2","MtCO₂e",1,64.9,5,"Waste",0.11,0.2,100
"5057","Poland",1902,"CO2","MtCO₂e",1,64.9,5,"Energy",62.5,96.3,100
"5058","Poland",1903,"CO2","MtCO₂e",1,67.8,5,"Industrial Processes and Product Use",1.61,2.4,100
"5059","Poland",1903,"CO2","MtCO₂e",1,67.8,5,"Waste",0.12,0.2,100
"5060","Poland",1903,"CO2","MtCO₂e",1,67.8,5,"Energy",65.4,96.5,100
"5061","Poland",1903,"CO2","MtCO₂e",1,67.8,5,"Agriculture",0.72,1.1,100
"5062","Poland",1903,"CO2","MtCO₂e",1,67.8,5,"Total excluding LULUCF",67.8,100,100
"5063","Poland",1904,"CO2","MtCO₂e",1,68.8,5,"Energy",66.3,96.4,100
"5064","Poland",1904,"CO2","MtCO₂e",1,68.8,5,"Waste",0.12,0.2,100
"5065","Poland",1904,"CO2","MtCO₂e",1,68.8,5,"Industrial Processes and Product Use",1.61,2.3,100
"5066","Poland",1904,"CO2","MtCO₂e",1,68.8,5,"Total excluding LULUCF",68.8,100,100
"5067","Poland",1904,"CO2","MtCO₂e",1,68.8,5,"Agriculture",0.72,1,100
"5068","Poland",1905,"CO2","MtCO₂e",1,74.1,5,"Waste",0.13,0.2,100
"5069","Poland",1905,"CO2","MtCO₂e",1,74.1,5,"Total excluding LULUCF",74.1,100,100
"5070","Poland",1905,"CO2","MtCO₂e",1,74.1,5,"Agriculture",0.78,1.1,100
"5071","Poland",1905,"CO2","MtCO₂e",1,74.1,5,"Energy",71.6,96.6,100
"5072","Poland",1905,"CO2","MtCO₂e",1,74.1,5,"Industrial Processes and Product Use",1.61,2.2,100
"5073","Poland",1906,"CO2","MtCO₂e",1,77.8,5,"Total excluding LULUCF",77.8,100,100
"5074","Poland",1906,"CO2","MtCO₂e",1,77.8,5,"Agriculture",0.82,1.1,100
"5075","Poland",1906,"CO2","MtCO₂e",1,77.8,5,"Waste",0.13,0.2,100
"5076","Poland",1906,"CO2","MtCO₂e",1,77.8,5,"Industrial Processes and Product Use",1.62,2.1,100
"5077","Poland",1906,"CO2","MtCO₂e",1,77.8,5,"Energy",75.3,96.8,100
"5078","Poland",1907,"CO2","MtCO₂e",1,86.1,5,"Industrial Processes and Product Use",1.62,1.9,100
"5079","Poland",1907,"CO2","MtCO₂e",1,86.1,5,"Energy",83.4,96.9,100
"5080","Poland",1907,"CO2","MtCO₂e",1,86.1,5,"Agriculture",0.91,1.1,100
"5081","Poland",1907,"CO2","MtCO₂e",1,86.1,5,"Waste",0.15,0.2,100
"5082","Poland",1907,"CO2","MtCO₂e",1,86.1,5,"Total excluding LULUCF",86.1,100,100
"5083","Poland",1908,"CO2","MtCO₂e",1,91.8,5,"Industrial Processes and Product Use",1.63,1.8,100
"5084","Poland",1908,"CO2","MtCO₂e",1,91.8,5,"Energy",89,96.9,100
"5085","Poland",1908,"CO2","MtCO₂e",1,91.8,5,"Total excluding LULUCF",91.8,100,100
"5086","Poland",1908,"CO2","MtCO₂e",1,91.8,5,"Agriculture",0.97,1.1,100
"5087","Poland",1908,"CO2","MtCO₂e",1,91.8,5,"Waste",0.16,0.2,100
"5088","Poland",1909,"CO2","MtCO₂e",1,94.2,5,"Industrial Processes and Product Use",1.63,1.7,100
"5089","Poland",1909,"CO2","MtCO₂e",1,94.2,5,"Agriculture",1,1.1,100
"5090","Poland",1909,"CO2","MtCO₂e",1,94.2,5,"Total excluding LULUCF",94.2,100,100
"5091","Poland",1909,"CO2","MtCO₂e",1,94.2,5,"Energy",91.4,97,100
"5092","Poland",1909,"CO2","MtCO₂e",1,94.2,5,"Waste",0.16,0.2,100
"5093","Poland",1910,"CO2","MtCO₂e",1,93.3,5,"Industrial Processes and Product Use",1.63,1.7,100
"5094","Poland",1910,"CO2","MtCO₂e",1,93.3,5,"Energy",90.5,97,100
"5095","Poland",1910,"CO2","MtCO₂e",1,93.3,5,"Agriculture",0.99,1.1,100
"5096","Poland",1910,"CO2","MtCO₂e",1,93.3,5,"Total excluding LULUCF",93.3,100,100
"5097","Poland",1910,"CO2","MtCO₂e",1,93.3,5,"Waste",0.16,0.2,100
"5098","Poland",1911,"CO2","MtCO₂e",1,98.2,5,"Energy",95.3,97,100
"5099","Poland",1911,"CO2","MtCO₂e",1,98.2,5,"Industrial Processes and Product Use",1.64,1.7,100
"5100","Poland",1911,"CO2","MtCO₂e",1,98.2,5,"Total excluding LULUCF",98.2,100,100
"5101","Poland",1911,"CO2","MtCO₂e",1,98.2,5,"Agriculture",1.04,1.1,100
"5102","Poland",1911,"CO2","MtCO₂e",1,98.2,5,"Waste",0.17,0.2,100
"5103","Poland",1912,"CO2","MtCO₂e",1,109,5,"Energy",106,97.2,100
"5104","Poland",1912,"CO2","MtCO₂e",1,109,5,"Waste",0.19,0.2,100
"5105","Poland",1912,"CO2","MtCO₂e",1,109,5,"Total excluding LULUCF",109,100,100
